UserID,Source,Date Created,Country,Days Since Last Login,Day 1 Retention,Day 2 Retention,Day 3 Retention,Day 7 Retention,Day 14 Retention,Day 21 Retention,Day 28 Retention,Day 90 Retention,Converted,Day 1 Spend,Day 2 Spend,Day 3 Spend,Day 7 Spend,Day 14 Spend,Day 21 Spend,Day 28 Spend,Day 90 Spend,Trailing 14-Day Spend,classe
223,Facebook MI Ads,5/15/2013,GB,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
224,Flurry Video Ads,5/15/2013,US,142,1,1,0,0,0,0,0,0,1,9.07,15.92,23.79,30.79,36.05,39.38,42.43,53.41,0,A
225,Flurry Video Ads,5/15/2013,US,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
226,Organic,5/15/2013,US,36,1,0,1,0,0,0,0,0,1,11.12,14.05,16.12,19.92,27.16,32.63,34.73,51.72,0,A
227,Flurry Video Ads,5/15/2013,US,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
228,Facebook MI Ads,5/15/2013,US,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
229,Flurry Video Ads,5/15/2013,GB,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
230,Cross-Promotion,5/15/2013,GB,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
231,Flurry Video Ads,5/15/2013,US,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
232,Facebook MI Ads,5/15/2013,GB,143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
233,Organic,5/15/2013,DE,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
234,Facebook MI Ads,5/15/2013,GB,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
235,Facebook MI Ads,5/15/2013,US,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
236,Flurry Video Ads,5/15/2013,US,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
237,Organic,5/15/2013,US,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
238,Cross-Promotion,5/15/2013,US,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
239,Flurry Video Ads,5/15/2013,GB,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
240,Organic,5/15/2013,GB,88,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
241,Facebook MI Ads,5/15/2013,DE,148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
242,Facebook MI Ads,5/15/2013,GB,174,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
243,Organic,5/15/2013,GB,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
244,Flurry Video Ads,5/15/2013,GB,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
245,Cross-Promotion,5/15/2013,DE,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
246,Facebook MI Ads,5/15/2013,US,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
247,Flurry Video Ads,5/15/2013,US,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
248,Organic,5/15/2013,DE,95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
249,Facebook MI Ads,5/15/2013,GB,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
250,Organic,5/15/2013,US,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
251,Organic,5/15/2013,US,135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
252,Facebook MI Ads,5/15/2013,DE,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
253,Cross-Promotion,5/15/2013,US,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
254,Cross-Promotion,5/15/2013,DE,139,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
255,Facebook MI Ads,5/15/2013,GB,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
256,Organic,5/15/2013,US,24,1,0,0,0,0,0,0,0,1,10.64,16.81,20.42,25.29,31.12,34.11,36.96,52.77,0,A
257,Facebook MI Ads,5/15/2013,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
258,Flurry Video Ads,5/15/2013,GB,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
259,Cross-Promotion,5/15/2013,DE,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
260,Facebook MI Ads,5/15/2013,DE,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
261,Facebook MI Ads,5/15/2013,DE,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
262,Flurry Video Ads,5/15/2013,US,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
263,Cross-Promotion,5/15/2013,US,149,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
264,Flurry Video Ads,5/15/2013,US,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
265,Flurry Video Ads,5/15/2013,GB,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
266,Cross-Promotion,5/15/2013,GB,142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
267,Flurry Video Ads,5/15/2013,DE,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
268,Flurry Video Ads,5/15/2013,GB,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
269,Flurry Video Ads,5/15/2013,US,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
270,Facebook MI Ads,5/15/2013,GB,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
271,Facebook MI Ads,5/15/2013,US,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
272,Flurry Video Ads,5/15/2013,DE,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
273,Organic,5/15/2013,GB,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
274,Flurry Video Ads,5/15/2013,GB,29,1,1,0,0,0,0,0,0,1,10.32,17.01,20.71,27.79,32.52,35.42,38.81,47.9,0,A
275,Organic,5/15/2013,GB,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
276,Organic,5/15/2013,DE,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
277,Organic,5/15/2013,US,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
278,Cross-Promotion,5/15/2013,DE,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
279,Organic,5/15/2013,US,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
280,Facebook MI Ads,5/15/2013,US,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
281,Organic,5/15/2013,US,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
282,Flurry Video Ads,5/15/2013,US,111,1,1,0,0,0,0,0,0,1,8.54,11.61,18.59,23.63,29.57,33.37,37.02,43.88,0,A
283,Flurry Video Ads,5/15/2013,US,120,1,0,0,0,0,0,0,0,1,6.01,8.35,14.4,21.83,26.72,29.16,30.19,39.4,0,A
284,Flurry Video Ads,5/15/2013,GB,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
285,Organic,5/15/2013,US,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
286,Organic,5/15/2013,GB,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
287,Cross-Promotion,5/15/2013,US,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
288,Cross-Promotion,5/15/2013,US,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
289,Cross-Promotion,5/15/2013,US,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
290,Cross-Promotion,5/15/2013,DE,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
291,Facebook MI Ads,5/15/2013,DE,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
292,Flurry Video Ads,5/15/2013,US,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
293,Flurry Video Ads,5/15/2013,DE,179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
294,Cross-Promotion,5/15/2013,DE,37,1,0,1,0,0,0,0,0,1,6.32,11.74,17.91,22.97,26.52,29.94,33.47,39.88,0,A
295,Facebook MI Ads,5/15/2013,DE,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
296,Cross-Promotion,5/15/2013,GB,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
297,Flurry Video Ads,5/15/2013,GB,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
298,Facebook MI Ads,5/15/2013,DE,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
299,Cross-Promotion,5/15/2013,DE,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,Facebook MI Ads,5/15/2013,US,176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
301,Flurry Video Ads,5/15/2013,US,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
302,Organic,5/15/2013,DE,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
303,Organic,5/15/2013,GB,115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
304,Facebook MI Ads,5/15/2013,US,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
305,Organic,5/15/2013,GB,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
306,Cross-Promotion,5/15/2013,DE,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
307,Facebook MI Ads,5/15/2013,US,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
308,Cross-Promotion,5/15/2013,DE,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
309,Organic,5/15/2013,DE,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
310,Cross-Promotion,5/15/2013,GB,137,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
311,Flurry Video Ads,5/15/2013,GB,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
312,Organic,5/15/2013,US,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
313,Flurry Video Ads,5/15/2013,GB,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
314,Cross-Promotion,5/15/2013,US,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
315,Organic,5/15/2013,US,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
316,Organic,5/15/2013,GB,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
317,Facebook MI Ads,5/15/2013,US,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
318,Cross-Promotion,5/15/2013,US,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
319,Flurry Video Ads,5/15/2013,DE,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
320,Flurry Video Ads,5/15/2013,GB,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
321,Flurry Video Ads,5/15/2013,GB,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
322,Cross-Promotion,5/15/2013,GB,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
323,Flurry Video Ads,5/15/2013,DE,50,1,0,0,0,0,0,0,0,1,10.76,16.18,23.71,29.6,36.39,42.06,44.61,62.22,0,A
324,Flurry Video Ads,5/15/2013,DE,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
325,Cross-Promotion,5/15/2013,GB,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
326,Cross-Promotion,5/15/2013,GB,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
327,Cross-Promotion,5/15/2013,US,71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
328,Organic,5/15/2013,DE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
329,Facebook MI Ads,5/15/2013,US,156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
330,Organic,5/15/2013,DE,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
331,Cross-Promotion,5/15/2013,GB,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
332,Cross-Promotion,5/15/2013,US,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
333,Cross-Promotion,5/15/2013,DE,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
334,Organic,5/15/2013,US,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
335,Cross-Promotion,5/15/2013,DE,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
336,Cross-Promotion,5/15/2013,US,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
337,Organic,5/15/2013,GB,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
338,Organic,5/15/2013,GB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
339,Cross-Promotion,5/15/2013,DE,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
340,Facebook MI Ads,5/15/2013,DE,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
341,Facebook MI Ads,5/15/2013,US,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
342,Facebook MI Ads,5/15/2013,US,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
343,Flurry Video Ads,5/15/2013,DE,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
344,Cross-Promotion,5/15/2013,US,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
345,Flurry Video Ads,5/15/2013,US,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
346,Facebook MI Ads,5/15/2013,GB,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
347,Organic,5/15/2013,DE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
348,Cross-Promotion,5/15/2013,GB,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
349,Facebook MI Ads,5/15/2013,US,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
350,Flurry Video Ads,5/15/2013,GB,148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
351,Flurry Video Ads,5/15/2013,GB,141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
352,Cross-Promotion,5/15/2013,DE,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
353,Organic,5/15/2013,GB,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
354,Organic,5/15/2013,DE,179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
355,Organic,5/15/2013,DE,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
356,Flurry Video Ads,5/15/2013,GB,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
357,Flurry Video Ads,5/15/2013,GB,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
358,Facebook MI Ads,5/15/2013,US,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
359,Facebook MI Ads,5/15/2013,DE,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
360,Organic,5/15/2013,DE,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
361,Cross-Promotion,5/15/2013,US,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
362,Facebook MI Ads,5/15/2013,US,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
363,Organic,5/15/2013,US,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
364,Facebook MI Ads,5/15/2013,DE,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
365,Flurry Video Ads,5/15/2013,DE,149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
366,Facebook MI Ads,5/15/2013,US,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
367,Organic,5/15/2013,GB,94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
368,Flurry Video Ads,5/15/2013,GB,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
369,Organic,5/15/2013,US,133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
370,Organic,5/15/2013,US,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
371,Facebook MI Ads,5/15/2013,GB,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
372,Facebook MI Ads,5/15/2013,US,131,1,0,0,0,0,0,0,0,1,11.9,15.07,21.37,25.45,32.59,36.39,37.25,55.54,0,A
373,Facebook MI Ads,5/15/2013,US,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
374,Flurry Video Ads,5/15/2013,GB,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
375,Cross-Promotion,5/15/2013,DE,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
376,Facebook MI Ads,5/15/2013,DE,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
377,Facebook MI Ads,5/15/2013,DE,151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
378,Facebook MI Ads,5/15/2013,GB,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
379,Organic,5/15/2013,US,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
380,Flurry Video Ads,5/15/2013,GB,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
381,Organic,5/15/2013,US,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
382,Organic,5/15/2013,US,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
383,Flurry Video Ads,5/15/2013,GB,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
384,Cross-Promotion,5/15/2013,GB,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
385,Organic,5/15/2013,GB,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
386,Cross-Promotion,5/15/2013,US,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
387,Organic,5/15/2013,US,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
388,Flurry Video Ads,5/15/2013,US,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
389,Cross-Promotion,5/15/2013,DE,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
390,Facebook MI Ads,5/15/2013,DE,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
391,Organic,5/15/2013,DE,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
392,Cross-Promotion,5/15/2013,DE,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
393,Facebook MI Ads,5/15/2013,DE,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
394,Flurry Video Ads,5/15/2013,DE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
395,Facebook MI Ads,5/15/2013,US,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
396,Cross-Promotion,5/15/2013,DE,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
397,Cross-Promotion,5/15/2013,US,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
398,Flurry Video Ads,5/15/2013,DE,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
399,Organic,5/15/2013,DE,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
400,Flurry Video Ads,5/15/2013,DE,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
401,Facebook MI Ads,5/15/2013,DE,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
402,Facebook MI Ads,5/15/2013,DE,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
403,Flurry Video Ads,5/15/2013,US,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
404,Cross-Promotion,5/15/2013,US,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
405,Facebook MI Ads,5/15/2013,US,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
406,Flurry Video Ads,5/15/2013,GB,178,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
407,Flurry Video Ads,5/15/2013,GB,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
408,Cross-Promotion,5/15/2013,DE,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
409,Flurry Video Ads,5/15/2013,US,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
410,Flurry Video Ads,5/15/2013,US,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
411,Facebook MI Ads,5/15/2013,GB,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
412,Flurry Video Ads,5/15/2013,GB,130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
413,Flurry Video Ads,5/15/2013,DE,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
414,Facebook MI Ads,5/15/2013,US,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
415,Organic,5/15/2013,GB,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
416,Cross-Promotion,5/15/2013,DE,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
417,Facebook MI Ads,5/15/2013,GB,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
418,Facebook MI Ads,5/15/2013,DE,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
419,Flurry Video Ads,5/15/2013,DE,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
420,Facebook MI Ads,5/15/2013,GB,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
421,Facebook MI Ads,5/15/2013,DE,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
422,Facebook MI Ads,5/15/2013,DE,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
423,Organic,5/15/2013,DE,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
424,Flurry Video Ads,5/15/2013,US,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
425,Cross-Promotion,5/15/2013,US,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
426,Cross-Promotion,5/15/2013,US,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
427,Flurry Video Ads,5/15/2013,US,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
428,Cross-Promotion,5/15/2013,DE,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
429,Organic,5/15/2013,DE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
430,Cross-Promotion,5/15/2013,GB,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
431,Facebook MI Ads,5/15/2013,DE,168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
432,Cross-Promotion,5/15/2013,GB,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
433,Facebook MI Ads,5/15/2013,DE,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
434,Cross-Promotion,5/15/2013,US,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
435,Organic,5/15/2013,GB,32,1,0,0,0,0,0,0,0,1,7.67,11.01,15.49,20.59,27.97,32.58,34.05,45.16,0,A
436,Facebook MI Ads,5/15/2013,DE,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
437,Facebook MI Ads,5/15/2013,US,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
438,Flurry Video Ads,5/15/2013,DE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
439,Cross-Promotion,5/15/2013,US,175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
440,Flurry Video Ads,5/15/2013,GB,176,1,0,0,0,0,0,0,0,1,9.72,13.99,20.53,24.29,31.75,37.52,41.35,49.25,0,A
441,Organic,5/15/2013,US,113,1,1,0,0,0,0,0,0,1,5.41,8.21,16.16,22.76,29.73,32.4,35.43,45.38,0,A
442,Organic,5/15/2013,GB,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
443,Facebook MI Ads,5/15/2013,GB,120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
444,Facebook MI Ads,5/15/2013,DE,176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
445,Organic,5/15/2013,US,162,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
446,Flurry Video Ads,5/15/2013,GB,128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
447,Organic,5/15/2013,DE,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
448,Facebook MI Ads,5/15/2013,DE,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
449,Cross-Promotion,5/15/2013,GB,143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
